country,country_code,indicator,year,value,long_name,income_group,region,lending_category,other_groups,currency_unit,latest_population_census,latest_household_survey,special_notes,national_accounts_base_year,national_accounts_reference_year,system_of_national_accounts,sna_price_valuation,ppp_survey_years,balance_of_payments_manual_in_use,external_debt_reporting_status,system_of_trade,government_accounting_concept,imf_data_dissemination_standard,source_of_most_recent_income_and_expenditure_data,vital_registration_complete,latest_agricultural_census,latest_industrial_data,latest_trade_data,latest_water_withdrawal_data,2-alpha_code,wb-2_code,table_name,short_name
Comoros,COM       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,Average interest on new external debt commitments (%),2022,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average interest on new external debt commitments, official (%)",2022,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,Average maturity on new external debt commitments (years),2022,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average maturity on new external debt commitments, official (years)",2022,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,Concessional debt (% of total external debt),2022,75.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Currency composition of PPG debt, all other currencies (%)",2022,60.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Currency composition of PPG debt, Euro (%)",2022,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,Average grace period on new external debt commitments (years),2022,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average grace period on new external debt commitments, official (years)",2022,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,Average grant element on new external debt commitments (%),2022,54.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average grant element on new external debt commitments, official (%)",2022,54.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,Average interest on new external debt commitments (%),2022,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average interest on new external debt commitments, official (%)",2022,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,Average maturity on new external debt commitments (years),2022,38.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average maturity on new external debt commitments, official (years)",2022,38.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,Concessional debt (% of total external debt),2022,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Currency composition of PPG debt, all other currencies (%)",2022,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD       ,"Currency composition of PPG debt, Euro (%)",2022,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,Average grace period on new external debt commitments (years),2022,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average grace period on new external debt commitments, official (years)",2022,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,Average grant element on new external debt commitments (%),2022,54.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average grant element on new external debt commitments, official (%)",2022,54.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,Average interest on new external debt commitments (%),2022,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average interest on new external debt commitments, official (%)",2022,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,Average maturity on new external debt commitments (years),2022,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average maturity on new external debt commitments, official (years)",2022,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,Concessional debt (% of total external debt),2022,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Currency composition of PPG debt, all other currencies (%)",2022,25.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI       ,"Currency composition of PPG debt, Euro (%)",2022,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average grace period on new external debt commitments (years),2022,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grace period on new external debt commitments, official (years)",2022,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average grant element on new external debt commitments (%),2022,55.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grant element on new external debt commitments, official (%)",2022,55.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average interest on new external debt commitments (%),2022,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average interest on new external debt commitments, official (%)",2022,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Average maturity on new external debt commitments (years),2022,38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average maturity on new external debt commitments, official (years)",2022,38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,Concessional debt (% of total external debt),2022,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Currency composition of PPG debt, all other currencies (%)",2022,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA       ,"Currency composition of PPG debt, Euro (%)",2022,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average grace period on new external debt commitments (years),2022,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grace period on new external debt commitments, official (years)",2022,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grace period on new external debt commitments, private (years)",2022,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average grant element on new external debt commitments (%),2022,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grant element on new external debt commitments, official (%)",2022,52.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average grant element on new external debt commitments, private (%)",2022,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average interest on new external debt commitments (%),2022,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average interest on new external debt commitments, official (%)",2022,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average interest on new external debt commitments, private (%)",2022,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Average maturity on new external debt commitments (years),2022,31.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average maturity on new external debt commitments, official (years)",2022,37.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Average maturity on new external debt commitments, private (years)",2022,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,Concessional debt (% of total external debt),2022,47.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Currency composition of PPG debt, all other currencies (%)",2022,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH       ,"Currency composition of PPG debt, Euro (%)",2022,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average grace period on new external debt commitments (years),2022,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grace period on new external debt commitments, official (years)",2022,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average grant element on new external debt commitments (%),2022,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grant element on new external debt commitments, official (%)",2022,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average interest on new external debt commitments (%),2022,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average interest on new external debt commitments, official (%)",2022,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Average maturity on new external debt commitments (years),2022,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average maturity on new external debt commitments, official (years)",2022,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,Concessional debt (% of total external debt),2022,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Currency composition of PPG debt, all other currencies (%)",2022,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB       ,"Currency composition of PPG debt, Euro (%)",2022,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average grace period on new external debt commitments (years),2022,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grace period on new external debt commitments, official (years)",2022,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average grant element on new external debt commitments (%),2022,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grant element on new external debt commitments, official (%)",2022,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average interest on new external debt commitments (%),2022,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average interest on new external debt commitments, official (%)",2022,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Average maturity on new external debt commitments (years),2022,38.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average maturity on new external debt commitments, official (years)",2022,38.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,Concessional debt (% of total external debt),2022,49.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Currency composition of PPG debt, all other currencies (%)",2022,27.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD       ,"Currency composition of PPG debt, Euro (%)",2022,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average grace period on new external debt commitments (years),2022,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grace period on new external debt commitments, official (years)",2022,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average grant element on new external debt commitments (%),2022,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grant element on new external debt commitments, official (%)",2022,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average interest on new external debt commitments (%),2022,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average interest on new external debt commitments, official (%)",2022,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Average maturity on new external debt commitments (years),2022,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average maturity on new external debt commitments, official (years)",2022,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,Concessional debt (% of total external debt),2022,28.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Currency composition of PPG debt, all other currencies (%)",2022,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN       ,"Currency composition of PPG debt, Euro (%)",2022,22.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average grace period on new external debt commitments (years),2022,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grace period on new external debt commitments, official (years)",2022,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average grant element on new external debt commitments (%),2022,36.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grant element on new external debt commitments, official (%)",2022,36.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average interest on new external debt commitments (%),2022,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average interest on new external debt commitments, official (%)",2022,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Average maturity on new external debt commitments (years),2022,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average maturity on new external debt commitments, official (years)",2022,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,Concessional debt (% of total external debt),2022,48.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Currency composition of PPG debt, all other currencies (%)",2022,40.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB       ,"Currency composition of PPG debt, Euro (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average grace period on new external debt commitments (years),2022,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grace period on new external debt commitments, official (years)",2022,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average grant element on new external debt commitments (%),2022,19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grant element on new external debt commitments, official (%)",2022,19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average interest on new external debt commitments (%),2022,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average interest on new external debt commitments, official (%)",2022,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Average maturity on new external debt commitments (years),2022,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average maturity on new external debt commitments, official (years)",2022,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,Concessional debt (% of total external debt),2022,27.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Currency composition of PPG debt, all other currencies (%)",2022,13.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY       ,"Currency composition of PPG debt, Euro (%)",2022,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average grace period on new external debt commitments (years),2022,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grace period on new external debt commitments, official (years)",2022,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average grant element on new external debt commitments (%),2022,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grant element on new external debt commitments, official (%)",2022,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average interest on new external debt commitments (%),2022,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average interest on new external debt commitments, official (%)",2022,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Average maturity on new external debt commitments (years),2022,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average maturity on new external debt commitments, official (years)",2022,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,Concessional debt (% of total external debt),2022,13.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND       ,"Currency composition of PPG debt, all other currencies (%)",2022,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
